Nome,Tamanho (KB),Link,Data de Criação
actions-abaplint-v2,22,https://github.com/valeriast/actions-abaplint-v2,2023-10-03T00:00:51Z
ZOBS,22,https://github.com/a87b01c14/ZOBS,2023-12-26T06:17:14Z
Estagio-ABAP-Testes,22,https://github.com/ErikTakeuti/Estagio-ABAP-Testes,2023-09-05T19:09:49Z
abap-utesthelp,22,https://github.com/endresshauser-infoserve/abap-utesthelp,2023-09-18T12:55:37Z
ALVWorks,21,https://github.com/Anjalithakur44/ALVWorks,2025-08-18T07:38:04Z
ZBREADVARIANCE,21,https://github.com/Saket045/ZBREADVARIANCE,2025-08-19T04:40:34Z
ZABAPGIT_ECV,21,https://github.com/Uchiyama-H/ZABAPGIT_ECV,2025-06-26T09:06:02Z
Purchase_ragisterone,21,https://github.com/hk1710/Purchase_ragisterone,2025-06-17T06:15:43Z
trivistegit,21,https://github.com/trivistegit/trivistegit,2024-08-03T08:24:38Z
package-zrendra-SDS,21,https://github.com/alenkarendra/package-zrendra-SDS,2024-12-05T08:10:16Z
namespacetest,21,https://github.com/inwerken/namespacetest,2023-12-12T15:46:01Z
PPL,21,https://github.com/gairikacharya/PPL,2024-01-18T10:41:35Z
abap_scp_test,21,https://github.com/jmiro204/abap_scp_test,2024-01-27T20:34:04Z
ZTRAVEL_AGENCY_BF,21,https://github.com/aleotavares/ZTRAVEL_AGENCY_BF,2024-04-24T15:03:51Z
abap_scp,21,https://github.com/jcardenalb/abap_scp,2024-04-18T15:12:49Z
OOPSABAP,21,https://github.com/nitishhappy/OOPSABAP,2024-05-31T12:08:48Z
abapGit_workflow,21,https://github.com/shubhangi31395/abapGit_workflow,2019-01-22T05:48:19Z
ZSVH_TRSP_UTILS,21,https://github.com/sorenviggo/ZSVH_TRSP_UTILS,2018-11-02T13:42:10Z
yhska14_ABAP_HOMEWORK,21,https://github.com/CodeSh33p/yhska14_ABAP_HOMEWORK,2020-05-15T14:35:48Z
actions-abaplint-test,21,https://github.com/larshp/actions-abaplint-test,2020-04-13T10:28:14Z
sobeyspoc,21,https://github.com/ffaian/sobeyspoc,2020-04-21T11:45:38Z
ABAP_LOCKS,21,https://github.com/irodrigob/ABAP_LOCKS,2020-02-18T14:30:54Z
web-edition,21,https://github.com/abapGit/web-edition,2020-09-15T15:21:48Z
ABAP,21,https://github.com/KundanGandhi/ABAP,2020-08-06T19:30:16Z
ABAPGIT_ACC,21,https://github.com/GIT-REPOSITORY-TEST/ABAPGIT_ACC,2020-06-09T11:47:54Z
abapgit_issue_2744,21,https://github.com/bigld/abapgit_issue_2744,2020-06-24T09:24:10Z
abapgit_workflow,21,https://github.com/s0006585889/abapgit_workflow,2019-07-26T13:54:42Z
ABAP-MASTER,21,https://github.com/naveenkumarbaskaran/ABAP-MASTER,2019-02-17T15:29:15Z
abap_tools,21,https://github.com/AntonSikidin/abap_tools,2017-05-12T12:03:16Z
CREATE_GL_ACCOUNTS,21,https://github.com/marcelochal/CREATE_GL_ACCOUNTS,2018-09-25T22:23:26Z
HCPR_Referential_Integrity_check--ABAP,21,https://github.com/KAITY27/HCPR_Referential_Integrity_check--ABAP,2023-07-06T14:11:36Z
abap-itab-storage,21,https://github.com/maxfreck/abap-itab-storage,2023-08-23T21:22:38Z
embedded-steampunk-enablement,21,https://github.com/likweitan/embedded-steampunk-enablement,2023-08-23T07:14:40Z
abap_scp,21,https://github.com/Rafazu20/abap_scp,2023-09-26T21:27:51Z
abap,21,https://github.com/ttkk1024/abap,2016-06-04T01:05:22Z
time-approval,21,https://github.com/codeman869/time-approval,2016-06-01T18:10:51Z
bunkai_hamburg_2019,21,https://github.com/abapgit-bunkai/bunkai_hamburg_2019,2019-09-13T13:28:47Z
ABAP,21,https://github.com/seoyeoni2/ABAP,2020-01-15T14:01:31Z
abapGit-NextGen-XML,21,https://github.com/mrsimpson/abapGit-NextGen-XML,2016-02-26T10:49:36Z
FORMfactor,21,https://github.com/larshp/FORMfactor,2015-09-04T14:15:39Z
KBMusicmc,21,https://github.com/KBackhaus/KBMusicmc,2019-07-18T08:19:49Z
xlsxreader,21,https://github.com/mkysoft/xlsxreader,2019-09-12T09:08:45Z
bagalay_abap_lite,21,https://github.com/nbagalay/bagalay_abap_lite,2022-11-12T22:23:41Z
ABAP,21,https://github.com/braiklu/ABAP,2022-11-21T18:44:48Z
Curso-SAP-ABAP-Orientado-a-Objetos,21,https://github.com/WesleyConstantino/Curso-SAP-ABAP-Orientado-a-Objetos,2022-09-08T14:38:57Z
S4D400_2022_09,21,https://github.com/NicolaAnd/S4D400_2022_09,2022-09-23T13:39:04Z
ABAP_MASS_LOAD,21,https://github.com/taiabr/ABAP_MASS_LOAD,2023-11-22T13:47:13Z
ZBARUT_TRAVEL_APP_001,21,https://github.com/ismaillbarut/ZBARUT_TRAVEL_APP_001,2023-11-10T08:43:45Z
ZCA_TBX_OBJECT_STATUS_HANDLER,21,https://github.com/JSB-Vienna/ZCA_TBX_OBJECT_STATUS_HANDLER,2023-10-21T19:41:19Z
trl2,21,https://github.com/NotYanter/trl2,2023-09-29T12:20:34Z
WB,21,https://github.com/C95X0WRA/WB,2023-01-19T23:10:31Z
STUD110,21,https://github.com/oswellhuang/STUD110,2023-03-20T09:29:50Z
abapgit_zonlineshopreuse,21,https://github.com/micol92/abapgit_zonlineshopreuse,2023-03-10T01:26:35Z
maintenance-type-app,21,https://github.com/frankjentsch/maintenance-type-app,2023-05-13T19:15:34Z
Query-as-Infoprovider-QIP,21,https://github.com/almean/Query-as-Infoprovider-QIP,2021-08-02T16:00:47Z
WebServices,21,https://github.com/erdisevran/WebServices,2021-12-02T15:06:49Z
new_abap_features,21,https://github.com/abap-code-dojo/new_abap_features,2022-01-17T11:10:42Z
NSP,21,https://github.com/drm30/NSP,2022-02-25T14:13:31Z
abap-zcyk,21,https://github.com/andretrump/abap-zcyk,2020-12-22T10:35:03Z
SAPTeched2020---DEV268,21,https://github.com/hendrik77/SAPTeched2020---DEV268,2020-12-09T08:33:51Z
transfer_abapgit,21,https://github.com/tricktresor/transfer_abapgit,2020-11-24T16:25:58Z
copia-anexo-gos,21,https://github.com/Luan-Victor/copia-anexo-gos,2020-10-21T14:41:32Z
ABAP-Code-Snippets,21,https://github.com/grillo8585/ABAP-Code-Snippets,2022-07-22T16:05:32Z
Z_FORMAT_USD_TO_BRL,21,https://github.com/GabrielaSchmitt/Z_FORMAT_USD_TO_BRL,2022-06-13T19:04:07Z
A4HTest,21,https://github.com/KarinSp/A4HTest,2022-05-02T11:33:37Z
Simple-Calculator-using-ABAP,21,https://github.com/iagoteus4/Simple-Calculator-using-ABAP,2022-02-16T22:03:11Z
ABAP,21,https://github.com/lsilva84/ABAP,2025-06-15T14:55:30Z
Abap01,21,https://github.com/retwet2323/Abap01,2025-06-12T23:56:25Z
custom-conversions,21,https://github.com/kleodon/custom-conversions,2025-05-09T11:53:06Z
ZHOLA_MUNDO_29,21,https://github.com/JaviMarBo/ZHOLA_MUNDO_29,2025-04-10T10:45:43Z
OBIONE-KENOBI,21,https://github.com/ABAPDUDE/OBIONE-KENOBI,2021-07-22T15:08:43Z
abap_replatform,21,https://github.com/Punit18091982/abap_replatform,2021-04-28T10:49:29Z
performance-test,21,https://github.com/abapGit/performance-test,2021-03-16T16:36:59Z
S4D435_2021,21,https://github.com/zabi-salehi/S4D435_2021,2021-01-29T15:42:19Z
ABAP_BOPF_UTILS,20,https://github.com/irodrigob/ABAP_BOPF_UTILS,2019-12-23T16:29:53Z
abap_code_snipptets,20,https://github.com/brkcnplt/abap_code_snipptets,2023-03-03T18:52:32Z
ABAP_Homework,20,https://github.com/Pandaliha/ABAP_Homework,2020-05-10T13:29:08Z
gCTS,20,https://github.com/IkuHori/gCTS,2020-07-06T11:27:35Z
SAPDX21_33,20,https://github.com/ITyapochkin/SAPDX21_33,2021-03-19T10:44:26Z
ABAP,20,https://github.com/MartinBlumHF/ABAP,2018-03-12T09:42:58Z
PADAWAN,20,https://github.com/ABAPDUDE/PADAWAN,2021-07-06T14:40:45Z
abap-switch,20,https://github.com/jrodriguez-rc/abap-switch,2021-07-22T17:28:24Z
Abap-practicas,20,https://github.com/luzlloveras/Abap-practicas,2021-06-03T19:06:19Z
LSRD,20,https://github.com/przemekgrzadziel/LSRD,2017-06-28T08:42:38Z
ABAP-SAPLink-Plugins,20,https://github.com/juansebastiansoto/ABAP-SAPLink-Plugins,2016-12-14T18:25:37Z
abap-json,20,https://github.com/koemaeda/abap-json,2016-03-31T21:06:14Z
ABAPDesignPattern,20,https://github.com/moreus/ABAPDesignPattern,2014-08-17T02:58:06Z
Report-com-ALV-e-Download,20,https://github.com/WesleyConstantino/Report-com-ALV-e-Download,2022-12-12T19:19:48Z
ABAP_CODES,20,https://github.com/IbrahimProg/ABAP_CODES,2022-11-14T11:23:56Z
ABAP_CODE2,20,https://github.com/IbrahimProg/ABAP_CODE2,2022-11-27T13:54:54Z
FTP_Interface,20,https://github.com/SnehaMuralidharan/FTP_Interface,2022-10-04T16:49:37Z
abap_ooALV,20,https://github.com/burakeven/abap_ooALV,2023-05-24T09:16:14Z
zcl_bc_pdf_converter,20,https://github.com/sap-weberpatrick/zcl_bc_pdf_converter,2023-05-10T10:23:05Z
conversion-routine,20,https://github.com/vidyadharg/conversion-routine,2023-09-27T16:30:17Z
abap_travel,20,https://github.com/Tynopia/abap_travel,2023-10-30T10:23:36Z
ALV-ABAP,20,https://github.com/GabrielCordeiroBarrosoTeles/ALV-ABAP,2023-11-24T18:25:21Z
abapGitForABAPArtefacts-customer,20,https://github.com/ibraeuninger/abapGitForABAPArtefacts-customer,2023-11-16T09:31:18Z
AdventOfCode2023,20,https://github.com/Daniel-luis/AdventOfCode2023,2023-12-01T16:28:02Z
Z_ARCHIVELINK_ATTACHMENT,20,https://github.com/ABAP-Lib/Z_ARCHIVELINK_ATTACHMENT,2024-01-29T16:22:44Z
grocery-steamPunk_ABAP,20,https://github.com/Isaac-code-star/grocery-steamPunk_ABAP,2024-12-18T16:16:12Z
ABAP_BENCH,20,https://github.com/Hir0ki/ABAP_BENCH,2024-11-02T23:00:12Z
S4D430,20,https://github.com/mickburcksen/S4D430,2024-10-10T12:26:38Z
zabapgit_egitim,20,https://github.com/sumeyyenuryilmaz/zabapgit_egitim,2024-09-22T14:04:55Z
abap_table_cleaner,20,https://github.com/xamafe/abap_table_cleaner,2024-02-07T11:48:38Z
A4H_CTS,20,https://github.com/1414C/A4H_CTS,2024-04-12T14:17:35Z
Bootcamp,20,https://github.com/MehmetOztop/Bootcamp,2024-07-22T13:19:32Z
Neev_test,20,https://github.com/sivani900/Neev_test,2024-08-06T07:04:23Z
abap_daily_use,20,https://github.com/frankenstein-sun/abap_daily_use,2022-04-01T12:38:47Z
test-abap-checks,20,https://github.com/kseretis-dacc/test-abap-checks,2023-03-16T10:27:35Z
ABAP_Target,20,https://github.com/mallickp/ABAP_Target,2023-04-16T16:11:19Z
Z_OUTBOUND_RFC_000_PMD,20,https://github.com/julieplummer20/Z_OUTBOUND_RFC_000_PMD,2023-04-20T12:03:28Z
SAP-ABAP,20,https://github.com/abdielbatista/SAP-ABAP,2022-09-14T10:40:33Z
OOPs-Program,20,https://github.com/dassharma/OOPs-Program,2022-07-08T13:38:18Z
ABAP_Start_Guide,20,https://github.com/mklomo/ABAP_Start_Guide,2022-05-14T14:44:20Z
ABAP_CODE,20,https://github.com/Moises52771/ABAP_CODE,2022-05-02T04:31:29Z
ZOTR_UTILITY,20,https://github.com/jrgkraus/ZOTR_UTILITY,2025-04-30T09:07:02Z
abapCoreSkills,20,https://github.com/PedroRiosB/abapCoreSkills,2025-03-14T00:10:02Z
SAP-UNMANAGED,20,https://github.com/Basant8077/SAP-UNMANAGED,2025-02-06T09:04:21Z
AbatGit,20,https://github.com/Doddakah/AbatGit,2025-02-04T14:17:31Z
ABAP_Projekte,20,https://github.com/VladimirVaraksin/ABAP_Projekte,2025-05-04T12:58:34Z
abap-system-fields,20,https://github.com/Xexer/abap-system-fields,2025-06-09T09:53:31Z
YTAX_CODE2,20,https://github.com/abhishekshekhawat80058/YTAX_CODE2,2025-07-24T19:13:37Z
AcademiaAbap,20,https://github.com/fmelods/AcademiaAbap,2025-08-07T13:04:55Z
SAPDX21_14,20,https://github.com/SAPDX21GCTS/SAPDX21_14,2021-03-19T09:54:53Z
SAP_ABAP_report_to_Amazon_S3,20,https://github.com/randyqin/SAP_ABAP_report_to_Amazon_S3,2022-02-14T08:01:03Z
channels_abap,20,https://github.com/heriyantoliu/channels_abap,2022-01-26T06:41:15Z
abap-binary-tools,20,https://github.com/MBartsch71/abap-binary-tools,2021-12-04T21:56:41Z
Objects_in_package,20,https://github.com/Sgudkov/Objects_in_package,2020-09-22T12:22:43Z
SAPDX21_05,20,https://github.com/ovcharev/SAPDX21_05,2021-03-19T09:59:08Z
AbapLesson,20,https://github.com/Lysenko96/AbapLesson,2020-08-14T15:52:14Z
DHBW-ABAP,19,https://github.com/Keal57/DHBW-ABAP,2025-02-04T19:11:48Z
EXC_MGMT,19,https://github.com/mraht-ewm-standard/EXC_MGMT,2022-10-10T10:39:07Z
WDYN_alias,19,https://github.com/abapGit-tests/WDYN_alias,2022-09-08T18:19:26Z
abap-dynamicVariables,19,https://github.com/whothefluff/abap-dynamicVariables,2022-09-12T19:14:52Z
ALV_SEARCH_CTRL_F,19,https://github.com/Sgudkov/ALV_SEARCH_CTRL_F,2022-09-14T11:08:41Z
ABAP_MAST,19,https://github.com/Andrenox/ABAP_MAST,2025-08-07T13:03:26Z
SAPABAP,19,https://github.com/wlaud8911/SAPABAP,2023-11-23T02:02:47Z
s4d,19,https://github.com/AnnaSophiaJ/s4d,2023-10-20T07:10:08Z
trl2,19,https://github.com/Maurice-Reichenbach/trl2,2023-09-29T12:20:36Z
Table-Function-MFB,19,https://github.com/mdFahadBurney/Table-Function-MFB,2025-04-07T06:49:34Z
VIU-ABAP,19,https://github.com/JoseRoca10/VIU-ABAP,2025-05-10T16:58:00Z
create_const_from_dom_values,19,https://github.com/tricktresor/create_const_from_dom_values,2025-06-02T15:14:17Z
ZUD_RUSH_ORDER_LT,19,https://github.com/Udaykiran025/ZUD_RUSH_ORDER_LT,2025-06-21T09:44:56Z
Quick_Create_Notification_ABAP,19,https://github.com/Lutzi3/Quick_Create_Notification_ABAP,2020-05-18T07:33:38Z
DSAG_ABAP_Dev_Days_2020_2,19,https://github.com/christianguenter2/DSAG_ABAP_Dev_Days_2020_2,2020-05-19T12:42:04Z
FM-params-RTTS,19,https://github.com/sandraros/FM-params-RTTS,2020-04-05T00:30:27Z
AlexB,19,https://github.com/AlekseiBelskii/AlexB,2019-12-01T10:26:53Z
ABAP_TSET,19,https://github.com/yoyo-1487/ABAP_TSET,2025-03-26T09:37:12Z
SAP-ABAP-Projelerim,19,https://github.com/esra03-1/SAP-ABAP-Projelerim,2025-08-15T09:39:50Z
ZYB_SALES_ORD,19,https://github.com/Yashavant/ZYB_SALES_ORD,2025-07-23T11:56:33Z
repo2,19,https://github.com/srpsubbaraman/repo2,2025-07-03T11:17:59Z
0707,19,https://github.com/EdwinTahua/0707,2025-07-07T19:49:18Z
QueryOption,19,https://github.com/alanderfosse/QueryOption,2025-02-25T16:58:32Z
abapReportTimeout,19,https://github.com/WegnerDan/abapReportTimeout,2025-03-13T20:08:11Z
clean-code,19,https://github.com/AMANSARTHAK19/clean-code,2025-02-07T05:09:46Z
abap-project-02,19,https://github.com/anilsonesar-vtx/abap-project-02,2025-04-01T11:51:15Z
Mass-so-upload,19,https://github.com/Arunagirish/Mass-so-upload,2025-04-20T12:14:25Z
ABAP-BONN-ZSOTRACKING,19,https://github.com/Sadda-SAP-AAho/ABAP-BONN-ZSOTRACKING,2025-04-08T10:40:37Z
CLEAN-CODE,19,https://github.com/ABAPDUDE/CLEAN-CODE,2022-02-03T15:57:42Z
ABAP_BASIS,19,https://github.com/dpamuklu/ABAP_BASIS,2022-02-15T10:25:26Z
SAP-FM-Build_dynamic_table,19,https://github.com/grepmam/SAP-FM-Build_dynamic_table,2022-06-24T01:46:34Z
SmartformsDriver,19,https://github.com/esracalbaz/SmartformsDriver,2022-09-19T11:50:13Z
embedded-steampunk-enablement,19,https://github.com/smtpsantiago/embedded-steampunk-enablement,2023-09-27T12:19:27Z
CEI_GCTS,19,https://github.com/stubbini/CEI_GCTS,2021-03-19T15:03:26Z
AbapSpatial,19,https://github.com/se38/AbapSpatial,2021-02-16T16:55:27Z
favorite_objects,19,https://github.com/lohid/favorite_objects,2020-11-19T13:31:47Z
ABAP-Snippets,19,https://github.com/huang0303019/ABAP-Snippets,2020-07-11T17:04:39Z
abap_scp,19,https://github.com/PedroGaonaAbap/abap_scp,2024-05-02T15:18:00Z
sap2woo,19,https://github.com/appknight/sap2woo,2024-05-17T11:57:18Z
test-repo,19,https://github.com/gitmaster3000/test-repo,2024-03-21T09:16:14Z
POC,19,https://github.com/Priya-Gupta04/POC,2024-02-13T13:42:37Z
export_dbtab_data,19,https://github.com/yoav1/export_dbtab_data,2017-11-10T11:30:16Z
ZSLACKBOT,19,https://github.com/gb1/ZSLACKBOT,2017-02-23T13:02:32Z
SAPCRMa2xExport,19,https://github.com/sapmentors/SAPCRMa2xExport,2016-06-21T14:42:44Z
FORMfactor-Eclipse,19,https://github.com/larshp/FORMfactor-Eclipse,2015-09-19T15:57:46Z
abapgit1,19,https://github.com/Raghukondareddy/abapgit1,2019-07-05T15:11:09Z
abapgit,19,https://github.com/abapGITSAP/abapgit,2019-09-23T12:08:15Z
ABAP,19,https://github.com/tamastatar/ABAP,2019-09-13T11:08:50Z
AbapTest1,19,https://github.com/Sergio70Abap/AbapTest1,2019-10-25T08:48:12Z
testgit2,19,https://github.com/ausxt054/testgit2,2024-06-27T00:44:48Z
ZMM_PR_CREATE,19,https://github.com/Yuvrajsinghs/ZMM_PR_CREATE,2024-07-15T10:34:18Z
0909test,19,https://github.com/christian-raasch/0909test,2024-09-09T15:48:00Z
YCHEQUEPRINT,19,https://github.com/sagarshriwastav/YCHEQUEPRINT,2024-10-02T18:12:44Z
gCTS3,19,https://github.com/MatthiasATBTC/gCTS3,2021-11-17T09:12:38Z
BD090-Miniatur,19,https://github.com/Kwok-Yeung/BD090-Miniatur,2021-11-15T20:01:31Z
gcts_test,19,https://github.com/LeonBurkhardt/gcts_test,2021-09-27T12:24:11Z
ABAPFuck,19,https://github.com/SRBConsultingTeam/ABAPFuck,2021-03-24T12:06:32Z
why_abap_oo,19,https://github.com/Huargh/why_abap_oo,2019-03-22T12:21:11Z
ZRS_ABAP_SOURCE_SCAN,19,https://github.com/sap-russia/ZRS_ABAP_SOURCE_SCAN,2019-02-08T09:29:52Z
abap-deployer,19,https://github.com/sbcgua/abap-deployer,2019-02-08T22:24:30Z
abap,19,https://github.com/ranimonal12/abap,2018-04-20T08:06:23Z
ABAP02,19,https://github.com/thadien665/ABAP02,2024-02-02T17:12:57Z
ntt-onlineshop,19,https://github.com/matheusog/ntt-onlineshop,2024-02-27T17:48:15Z
abap-code,19,https://github.com/oecheverriasap/abap-code,2024-02-29T02:21:24Z
adventofcode2023,19,https://github.com/AdriSchmi/adventofcode2023,2023-12-02T11:51:42Z
seokwonsap,19,https://github.com/seokwonsap/seokwonsap,2022-12-06T02:15:33Z
ZKRK_GCTS_SALES,19,https://github.com/ravikishore1979/ZKRK_GCTS_SALES,2023-02-01T05:34:32Z
ZFC_TEST,19,https://github.com/S0004828647/ZFC_TEST,2023-03-14T14:53:53Z
SAP_ABAP,19,https://github.com/doguner1/SAP_ABAP,2023-07-07T19:40:01Z
ValidateTransportRequest,19,https://github.com/abap-tests-report/ValidateTransportRequest,2024-12-17T10:03:09Z
Verify_Invoice,19,https://github.com/Kyle-940820/Verify_Invoice,2024-12-18T06:17:35Z
Material_Master_CRUD,19,https://github.com/Kyle-940820/Material_Master_CRUD,2024-12-18T05:22:14Z
llm_agent,19,https://github.com/abap-ai/llm_agent,2025-01-12T20:49:21Z
vat_validate,18,https://github.com/analiteg/vat_validate,2023-10-17T10:40:47Z
xml_proccesing,18,https://github.com/ElsonM/xml_proccesing,2023-12-25T18:39:03Z
abap_scp,18,https://github.com/jpvelezv/abap_scp,2024-01-12T22:02:36Z
ZAFR_ABAPER_SANSOL02,18,https://github.com/ArmandoFR72/ZAFR_ABAPER_SANSOL02,2025-02-27T03:29:11Z
SAP_OLAP,18,https://github.com/msstrottmann/SAP_OLAP,2025-04-21T23:46:28Z
ZG4CA_ESMEK_2025,18,https://github.com/cemilakselpluralsight/ZG4CA_ESMEK_2025,2025-05-27T12:37:47Z
SAPKEBAP,18,https://github.com/conuti-christian-loesche/SAPKEBAP,2025-08-10T09:55:40Z
abap-test-container,18,https://github.com/swirzmj/abap-test-container,2025-08-06T09:09:46Z
abapshoppingcart,18,https://github.com/kuntergunt/abapshoppingcart,2025-05-21T14:06:53Z
zGKGS,18,https://github.com/se38/zGKGS,2016-01-08T15:24:10Z
todo_logic,18,https://github.com/larshp/todo_logic,2017-02-14T09:28:40Z
parallel_test,18,https://github.com/larshp/parallel_test,2018-07-29T09:33:44Z
sitBERN,18,https://github.com/christianguenter2/sitBERN,2018-09-07T06:14:22Z
ZRPCLSTXE,18,https://github.com/jjtorres8/ZRPCLSTXE,2019-03-23T05:14:00Z
replace_legacy_code,18,https://github.com/germanysources/replace_legacy_code,2019-03-22T12:10:58Z
workbench,18,https://github.com/K0EMAR0Y/workbench,2022-03-11T19:38:08Z
gCTS-customizing,18,https://github.com/Silvester-H/gCTS-customizing,2022-03-09T13:01:05Z
workbench,18,https://github.com/alrikx/workbench,2022-03-11T17:27:31Z
SAPer-Report-with-ABAP-7.5x-elements,18,https://github.com/andrew2630/SAPer-Report-with-ABAP-7.5x-elements,2022-03-21T11:34:42Z
40ZDTE_PA,18,https://github.com/OrangelT/40ZDTE_PA,2025-07-18T21:20:24Z
abapGitTest,18,https://github.com/mistei/abapGitTest,2017-08-03T11:49:40Z
abap_sup_dcn,18,https://github.com/cesar-sap/abap_sup_dcn,2014-03-01T18:00:38Z
hydra2.0,18,https://github.com/galaskarr/hydra2.0,2019-06-10T02:02:05Z
abapGit_bunkai_Weinheim,18,https://github.com/abapgit-bunkai/abapGit_bunkai_Weinheim,2019-05-01T09:30:54Z
deliberate-programming,18,https://github.com/damir-majer/deliberate-programming,2019-04-19T12:34:58Z
harishb,18,https://github.com/panterb/harishb,2023-01-20T14:22:42Z
lemongrass_slt_sdk,18,https://github.com/Thrivikrama/lemongrass_slt_sdk,2023-01-04T16:27:01Z
test111,18,https://github.com/micol92/test111,2023-02-09T22:01:04Z
ABAP-Simple-Module,18,https://github.com/ashokdeveloper61/ABAP-Simple-Module,2017-03-07T15:15:27Z
ABAPGIT,18,https://github.com/PaulamiMitra/ABAPGIT,2019-03-13T05:21:54Z
ZTOOLS_TEST,18,https://github.com/jordirosa/ZTOOLS_TEST,2018-04-18T21:49:26Z
uid64,18,https://github.com/mkysoft/uid64,2018-04-01T22:12:18Z
abap_workbench,18,https://github.com/m-keles/abap_workbench,2022-12-03T18:16:24Z
zda0209,18,https://github.com/david0209x/zda0209,2024-01-19T12:37:58Z
ZODI_RKM_PCKG,18,https://github.com/EnbridgeGit/ZODI_RKM_PCKG,2024-04-19T19:27:50Z
Test1,18,https://github.com/KarinSp/Test1,2024-03-13T16:23:33Z
gCTS3,18,https://github.com/PandoraExtSachi/gCTS3,2024-02-19T14:49:02Z
ResidualClearing,18,https://github.com/Pahiro/ResidualClearing,2023-06-27T12:34:56Z
OneTalent2023,18,https://github.com/demiremir/OneTalent2023,2023-07-10T13:56:34Z
trl,18,https://github.com/gelauft/trl,2023-09-29T12:20:35Z
monotis,18,https://github.com/devaziz/monotis,2023-04-25T08:18:47Z
ABAP-Path-Algorithms,18,https://github.com/MBartsch71/ABAP-Path-Algorithms,2024-06-16T14:26:01Z
EVENTS,18,https://github.com/yunus42tez/EVENTS,2024-06-18T03:32:45Z
CAA701-TechEd-2019,18,https://github.com/eoud/CAA701-TechEd-2019,2019-10-21T09:29:17Z
ABAPRep,18,https://github.com/CHINNARASUA/ABAPRep,2019-11-28T08:56:41Z
pruebas_abapgit,18,https://github.com/sabangel/pruebas_abapgit,2020-04-03T19:48:18Z
DSAG_ABAP_Dev_Days_2020,18,https://github.com/christianguenter2/DSAG_ABAP_Dev_Days_2020,2020-05-18T12:40:12Z
ZS4D425_SOL_CLD,18,https://github.com/s4d425/ZS4D425_SOL_CLD,2024-09-26T08:10:55Z
S4D430,18,https://github.com/Jan04-w/S4D430,2024-10-10T12:24:36Z
JIRA_US_AUTOMATICALLY,18,https://github.com/marianalarab/JIRA_US_AUTOMATICALLY,2024-11-16T18:45:17Z
Billing,18,https://github.com/Kyle-940820/Billing,2024-12-18T05:13:19Z
abap-date-utility,18,https://github.com/joltdx/abap-date-utility,2021-01-06T15:17:20Z
SAPDX21_24,18,https://github.com/kulikutkonos/SAPDX21_24,2021-03-19T10:45:41Z
SAPDX21_99,18,https://github.com/SAPDX21GCTS/SAPDX21_99,2021-03-15T09:55:31Z
bp,18,https://github.com/Ennowulff/bp,2021-04-15T16:56:16Z
updownload_file_for_sap,18,https://github.com/interceptor128/updownload_file_for_sap,2019-06-21T07:18:39Z
ukisugOct2019,18,https://github.com/pichel3000/ukisugOct2019,2019-07-24T14:41:27Z
FlightEvaluation,18,https://github.com/thfiedler/FlightEvaluation,2019-07-18T06:49:55Z
abapWebHooks,18,https://github.com/Allam76/abapWebHooks,2019-07-19T10:06:52Z
WEEK_2_280465,18,https://github.com/PrasadThatha/WEEK_2_280465,2024-05-10T12:16:09Z
OO_ALV,18,https://github.com/yunus42tez/OO_ALV,2024-06-18T04:27:35Z
ZJAQS4D00,18,https://github.com/JuanAQ/ZJAQS4D00,2025-04-22T13:24:12Z
zcl_log,18,https://github.com/ricardopsj/zcl_log,2025-05-06T00:37:30Z
TOPrint_Enhancement,18,https://github.com/SnehaMuralidharan/TOPrint_Enhancement,2022-10-04T17:32:45Z
Curso-SAP-ABAP-para-Desenvolvedores,18,https://github.com/WesleyConstantino/Curso-SAP-ABAP-para-Desenvolvedores,2022-09-05T14:03:36Z
ZBALLOG,18,https://github.com/taiabr/ZBALLOG,2022-07-25T14:23:01Z
ABAPDesignPattern,18,https://github.com/grillo8585/ABAPDesignPattern,2022-07-22T16:02:30Z
S4D430__,18,https://github.com/zabi-salehi/S4D430__,2021-01-27T13:52:06Z
SCP_Trial_OpenSAP_Unmanaged,18,https://github.com/berkegunenc/SCP_Trial_OpenSAP_Unmanaged,2020-11-18T16:32:11Z
os_cp13_u,18,https://github.com/stevanic/os_cp13_u,2020-11-12T23:38:31Z
ABAP-SQL-CONSOLE,18,https://github.com/hand7666/ABAP-SQL-CONSOLE,2020-09-07T02:53:48Z
ZSMIT_HIERARCHY,18,https://github.com/SmitaSoni2025/ZSMIT_HIERARCHY,2025-06-09T02:15:08Z
ABAP_test,18,https://github.com/opozd/ABAP_test,2025-06-20T22:27:08Z
abap-utilities,18,https://github.com/fer866/abap-utilities,2022-04-06T18:11:40Z
yes4sql,18,https://github.com/ojnc/yes4sql,2022-04-11T19:09:39Z
oip_gcts_test_02,18,https://github.com/vgonzcam/oip_gcts_test_02,2021-12-02T11:09:14Z
sap_activity_type,18,https://github.com/web-e-mage/sap_activity_type,2021-10-19T05:09:33Z
minesweeper,18,https://github.com/abapGames/minesweeper,2021-10-14T09:44:11Z
wildcard,18,https://github.com/abap-code-dojo/wildcard,2021-04-15T11:58:03Z
ABAP_practice,18,https://github.com/shubhamkarnalkar/ABAP_practice,2022-06-22T05:10:25Z
SAP-ABAP,18,https://github.com/gmzlmdr/SAP-ABAP,2022-04-19T12:28:34Z
